0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9999999997,0.9999998012,0.9999799057,0.9994214146,0.9934089398,0.9624876074,0.8733478242,0.7109046272,0.5056631526,0.312450331,0.1690177487,0.08118262932,0.035182871,0.01397360236,0.005158903188,0.001792675447,0.0005926926462,0.0001881720543,0.00005782265813,0.00001731267802,0.000005079496264,0.000001467442404,0.0000004191438473,0.0000001187781187,0.00000003349375234,0.000000009421830795,0.000000002649582355,0.000000000746238067,0.000000000210816067,0,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9999999519,0.9999924535,0.9997007335,0.9957032962,0.9711832676,0.8910931391,0.7324238085,0.5217025911,0.3188670672,0.1683551598,0.07792890567,0.03217866829,0.01205780803,0.004164855487,0.001344499812,0.0004105263428,0.0001197806905,0.00003368887902,0.000009201533403,0.000002456075504,0.0000006440981848,0.0000001667102435,0.00000004275106294,0.00000001089756293,0.000000002768981548,0.000000000702988653,0.0000000001786855634,0,0,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9999999776,0.99999513,0.9997593928,0.9960159577,0.9708886163,0.8850134106,0.7132667068,0.4895685979,0.2832672566,0.1393506921,0.05930039783,0.02226535953,0.007519186266,0.002324051235,0.0006675492699,0.0001805480659,0.00004649935712,0.00001151292548,0.000002762609293,0.0000006468787103,0.0000001486677252,0.00000003370065145,0.00000000756660186,0.000000001688665356,0.000000000375727892,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9999999945,0.9999981572,0.9998746441,0.9973851849,0.9775008313,0.9006202766,0.7336024492,0.5050212104,0.2894828042,0.1391698403,0.05712862077,0.02045239405,0.006520026006,0.001886218776,0.0005034902013,0.0001257963309,0.00002978071149,0.000006750043828,0.000001477783535,0.0000003148416874,0.0000000656902508,0.00000001349488536,0.000000002742056333,0.0000000005532268249,0.0000000001111930807,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9999999987,0.9999993014,0.9999345665,0.9982805556,0.9825782594,0.9139546089,0.7521040284,0.5194137276,0.2950959621,0.1387095727,0.05494863716,0.01876347739,0.005648078446,0.001529699271,0.0003795272458,0.00008760926184,0.00001906698415,0.00000395666972,0.0000007903898168,0.0000001532259436,0.00000002902572634,0.000000005404080401,0.000000000993789521,0.0000000001812691317,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9999999994,0.9999995477,0.9999472696,0.9984039985,0.9824100158,0.9093803204,0.7356073486,0.4905971794,0.2642444576,0.1158309157,0.04220507255,0.01310804638,0.003556502661,0.0008619771331,0.0001902893833,0.00003890856451,0.000007474358053,0.000001365356003,0.0000002396079873,0.0000000407471622,0.000000006764176867,0.000000001102932165,0.0000000001775757857,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9999999998,0.9999998276,0.9999723349,0.9989454336,0.9863196453,0.9212445059,0.7532673641,0.5045574737,0.26966153,0.115677932,0.04070283318,0.01206364343,0.003091753255,0.0007017135113,0.0001440153137,0.00002721081827,0.000004806099715,0.0000008038736402,0.0000001287327283,0.00000001992171585,0.000000003002711266,0.0000000004437527134,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9999999342,0.9999854688,0.9993023592,0.9893473919,0.9314741709,0.769499877,0.5177236515,0.274651474,0.1153404893,0.03920325352,0.01109078143,0.00268542397,0.0005708422477,0.0001089300345,0.00001902065978,0.000003089117207,0.0000004731313193,0.00000006914382414,0.000000009737644934,0.000000001332687038,0.0000000001785110117,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9999999573,0.9999882706,0.9993519501,0.9892485879,0.9279618638,0.7550105675,0.4913713293,0.2473889714,0.09693964912,0.0303145887,0.007801181826,0.001702646884,0.0003238859939,0.00005499121856,0.000008505076407,0.000001219173111,0.0000001643683713,0.00000002110161096,0.000000002606777134,0.0000000003126285063,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9999999837,0.9999938155,0.999569718,0.9915998408,0.9371355631,0.7706108431,0.5042022991,0.252194327,0.09681087283,0.02925883604,0.007189634933,0.001482885915,0.0002642450171,0.00004172091569,0.000005963932242,0.0000007861696378,0.00000009706277532,0.00000001137224462,0.000000001278552448,0.0000000001392350435,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9999999937,0.9999967368,0.9997140882,0.9934315861,0.9450961919,0.7850533241,0.5164098543,0.2566825174,0.09655457007,0.02820911692,0.006620029459,0.001290504057,0.0002154459426,0.00003163512754,0.000004179972199,0.0000005067324199,0.00000005729539381,0.000000006126705432,0.0000000006269002733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9999999959,0.9999973627,0.9997342579,0.9933724715,0.9423612092,0.7721514877,0.4919811666,0.2322629911,0.08155371381,0.02192493829,0.004680548792,0.0008224429786,0.0001228668439,0.0000160515517,0.000001878486191,0.0000002009889563,0.00000002000323769,0.000000001878953399,0.0000000001686394935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9999999984,0.9999986043,0.9998229096,0.9948036966,0.9495408258,0.7861003489,0.5039190196,0.2365792586,0.08144531115,0.02117443835,0.004318251937,0.000717296798,0.0001004080614,0.00001220059058,0.000001319872365,0.0000001298809672,0.00000001183860102,0.000000001014957865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9999999994,0.999999261,0.9998819275,0.9959236054,0.955800615,0.7990826695,0.5153506736,0.2406520892,0.08124575767,0.02043044107,0.003980830613,0.0006251644859,0.0000820052836,0.000009268581229,0.0000009269319438,0.00000008389380585,0.000000007003696617,0.0000000005480499149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9999999996,0.9999994022,0.9998902069,0.9958877672,0.9536489375,0.7874781302,0.4924776435,0.2185599762,0.06889435707,0.01594320133,0.002825926652,0.0004000161588,0.00004695220043,0.000004721261027,0.0000004181767586,0.00000003340274952,0.000000002454424268,0.0000000001687078497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9999999998,0.9999996827,0.9999266239,0.9967668686,0.9593189471,0.8000639244,0.5036862517,0.2224731281,0.06880295041,0.01540507577,0.002609399539,0.0003492617676,0.00003841966903,0.000003593761745,0.0000002942801649,0.00000002162083124,0.000000001455120063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9999999999,0.9999998315,0.9999509456,0.9974570808,0.9642805762,0.8118255594,0.5144732381,0.2261947313,0.06864473262,0.01487284485,0.002407754497,0.0003047575962,0.00003142031628,0.000002734152641,0.0000002069963115,0.00000001398871912,0.0000000008623343662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9999998636,0.9999543686,0.9974351393,0.9625744656,0.8013070785,0.4928920235,0.2060548593,0.05839691639,0.01164417962,0.001714777532,0.0001956266505,0.00001804655279,0.000001397065566,0.00000009367097568,0.000000005586547751,0.0000000003031069077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9999999274,0.9999694335,0.9979789087,0.9670838092,0.8127431269,0.5034905727,0.2096281339,0.05831967097,0.01125572432,0.001584481657,0.000170958261,0.00001478243774,0.000001064662417,0.000000066000721,0.000000003620820275,0.0000000001799464294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9999999614,0.9999795205,0.9984069876,0.9710412018,0.8234649935,0.5137308868,0.2130477516,0.05819248084,0.01087223472,0.001463149196,0.0001493155898,0.00001210248544,0.0000008109652702,0.00000004648386365,0.000000002345806789,0.0000000001067879541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9999999687,0.9999809438,0.9983934517,0.9696799904,0.8138726348,0.4932446941,0.1945762189,0.04963846388,0.008535071461,0.001044824313,0.00009609870578,0.000006969096179,0.0000004154273526,0.00000002108754206,0.0000000009391253111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9999999833,0.9999872108,0.99873169,0.973286414,0.8243224788,0.5033230756,0.197857872,0.04957303669,0.008253138624,0.0009659875321,0.00008404281222,0.000005713497922,0.000000316886615,0.00000001487353299,0.0000000006093348467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9999999911,0.9999914157,0.9989985473,0.9764588502,0.834145571,0.5130921736,0.2010143541,0.04946967739,0.007975231301,0.0008925784595,0.00007346086279,0.000004681873728,0.0000002416127913,0.0000000104862837,0.0000000003952005307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9999999928,0.9999920103,0.9989901463,0.9753673611,0.825354469,0.493549593,0.1839896415,0.04229442371,0.006275099951,0.000638811097,0.00004738261538,0.000002701793471,0.0000001240295503,0.000000004766962444,0.0000000001585371915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9999999962,0.9999946293,0.9992015044,0.9782648995,0.8349470626,0.5031775864,0.1870175775,0.04223888519,0.006069569698,0.0005908955453,0.00004146405725,0.00000221661844,0.00000009468469187,0.00000000336512251,0.0000000001029566754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9999999979,0.9999963896,0.9993685596,0.9808187241,0.8439840301,0.5125350306,0.189942265,0.04215416064,0.00586722994,0.0005462811655,0.00003626716224,0.000001817754418,0.00000007225244971,0.000000002374588189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9999999983,0.9999966389,0.9993633198,0.979939884,0.8358942741,0.4938166146,0.1741872189,0.03611097744,0.004625473231,0.0003917136286,0.00002343594018,0.000001050883076,0.00000003715589541,0.0000000010813436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9999999991,0.9999977376,0.9994958974,0.9822767709,0.8447336349,0.5030496725,0.1769919164,0.03606373699,0.004475084984,0.0003624821895,0.00002051942027,0.0000008626993086,0.00000002838414011,0.000000000763901163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9999999995,0.9999984772,0.999600845,0.9843398315,0.8530763298,0.5120434538,0.1797105643,0.03599379427,0.00432718958,0.0003352659172,0.00001795771836,0.0000007079162544,0.00000002167464257,0.0000000005394452216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9999999996,0.9999985821,0.9995975636,0.9836297482,0.8456063541,0.4940530035,0.1650806208,0.03088667448,0.003417125907,0.0002407985284,0.00001162283084,0.0000004098973282,0.00000001116311953,0.0000000002460185787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9999999998,0.9999990445,0.9996809933,0.985520552,0.8537779691,0.5029360585,0.1676870642,0.03084641723,0.00330673961,0.0002229089141,0.00001018106072,0.0000003366738073,0.000000008532684935,0.0000000001739046107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9999999999,0.9999993561,0.9997471217,0.9871921392,0.8615025607,0.5116055161,0.1702211698,0.03078833723,0.00319828265,0.0002062532598,0.000008914357101,0.0000002764213214,0.000000006519629566,0.0000000001228819114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9999999999,0.9999994003,0.9997450596,0.9866167073,0.8545846552,0.4942642015,0.1565963568,0.02645970935,0.002529368276,0.0001483492114,0.00000577765468,0.0000001602687074,0.00000000336221823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9999995955,0.9997977062,0.9881508112,0.8621598883,0.5028342642,0.1590253593,0.02642534463,0.002448125149,0.0001373709651,0.00000506297369,0.0000001316989662,0.000000002571254064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9999997271,0.999839482,0.9895086956,0.8693304454,0.5112121223,0.1613931059,0.02637687638,0.002368365478,0.0001271503309,0.00000443492905,0.0000001081816081,0.000000001965665368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9999997459,0.9998381824,0.9890411903,0.8629076055,0.4944543868,0.1486724322,0.02269884608,0.001875464395,0.00009156865748,0.000002877894468,0.00000006279738711,0.00000000101486818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9999998284,0.9998714835,0.9902888672,0.8699468235,0.5027423728,0.1509415713,0.02266946595,0.001815530345,0.0000848157729,0.000002522790146,0.00000005162383431,0.0000000007764628463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9999998842,0.9998979343,0.9913943924,0.8766178933,0.5108561997,0.1531585155,0.02262884816,0.001756731627,0.00007852911293,0.000002210670854,0.00000004242334342,0.0000000005938593105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9999998921,0.9998971131,0.9910137265,0.8706415483,0.4946268276,0.1412559281,0.01949677856,0.001392732966,0.0000566164822,0.000001436077089,0.00000002465152926,0.0000000003069174265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9999999271,0.9999182216,0.9920305798,0.8771963969,0.5026588763,0.1433802231,0.01947162457,0.001348428222,0.00005245409471,0.000001259270242,0.00000002027250953,0.000000000234910362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
