0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9999999991,0.9999999,0.9999957863,0.9999195676,0.9991795298,0.9949284788,0.9790546926,0.9375479164,0.8568801437,0.7345903063,0.5841652697,0.4290731818,0.2913898102,0.183760021,0.1082678558,0.05999963278,0.03148780713,0.01575037245,0.007554338158,0.003493226163,0.001564989075,0.0006822639886,0.0002905639323,0.0001213051602,0.00004979589006,0.00002015391938,0.000008061512623,0.000003193621858,0.000001255373716,0.0000004904604281,0.0000001907270462
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9999999999,0.9999999773,0.9999986362,0.9999655269,0.9995612667,0.9967750908,0.9847676747,0.9496864984,0.8755565707,0.7561609766,0.6031622461,0.4415617714,0.2966898402,0.1837274363,0.1055287016,0.05663085867,0.02860487256,0.01369689287,0.006258519574,0.002745403665,0.001162472413,0.0004774272598,0.0001910088508,0.00007472801358,0.00002868592137,0.00001083706718,0.000004039838733,0.000001489512514,0.0000005443184903,0.0000001975094665,0.00000007127776288
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9999999899,0.9999992098,0.9999755837,0.9996395715,0.9970523845,0.9850148751,0.9481079824,0.8681844975,0.7388647565,0.5751577622,0.4067496008,0.2614612639,0.1535449411,0.08299255306,0.04163253136,0.01954568513,0.00865671542,0.003643626993,0.001467201348,0.0005686150325,0.0002132229796,0.00007773023034,0.00002766326408,0.000009646741552,0.000003307047437,0.00000111772709,0.000000373399199,0.0000001235750867,0.00000004059498687,0.00000001326055287
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9999999977,0.9999997423,0.9999894569,0.9998058754,0.9981128013,0.9890326895,0.9579536948,0.8848182317,0.7591342229,0.5934122356,0.4187751857,0.2666297593,0.1539003312,0.08115722668,0.03944821704,0.01783445891,0.007564429305,0.003034232568,0.001159395002,0.0004247702877,0.0001500857234,0.00005140739573,0.00001714724054,0.000005592382349,0.000001789702317,0.0000005637840302,0.0000001753073132,0.00000005393979951,0.00000001645824621,0.000000004989493723
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9999999995,0.9999999158,0.9999954389,0.9998952477,0.9987894185,0.991957933,0.9658677,0.8991741794,0.7774710287,0.6103450979,0.4299468757,0.2712384757,0.1539372837,0.07922427002,0.03732400218,0.01625324099,0.006603265137,0.002524633347,0.0009155274346,0.0003171339122,0.0001055952741,0.00003398612903,0.00001062578593,0.000003241308105,0.0000009684028115,0.0000002843473506,0.00000008230155893,0.00000002354446523,0.000000006672884453,0.000000001877527761
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9999999998,0.999999951,0.9999967599,0.9999137557,0.9988921503,0.9920877728,0.9648411766,0.8934990343,0.7627431652,0.5853699954,0.3988825944,0.2409746602,0.129778878,0.06287964119,0.02769927027,0.01121304263,0.004214099831,0.001484220223,0.0004940858144,0.0001566488266,0.00004762289154,0.00001396608786,0.000003971984284,0.000001100644703,0.0000002983922035,0.00000007943486425,0.00000002083123016,0.000000005396744339,0.000000001384685307,0.0000000003526428498
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9999999999,0.9999999839,0.999998591,0.9999532248,0.9992858837,0.9941715589,0.9713393076,0.9064319427,0.7801516372,0.6017770603,0.4096883366,0.2454378836,0.1300558315,0.06153168025,0.02628295623,0.01025173504,0.003691477615,0.001239529122,0.0003916784852,0.0001174269718,0.00003364550676,0.000009272624132,0.000002472093679,0.0000006407586853,0.0000001621867801,0.00000004024625499,0.000000009824782544,0.000000002366632834,0.0000000005640505701,0.000000000133326785
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9999999947,0.9999993866,0.9999746019,0.9995391365,0.9957013608,0.9766081499,0.9176974822,0.7960594604,0.6171710607,0.4198695602,0.2495064313,0.1301195309,0.0601282558,0.02490922122,0.009363235065,0.003230819173,0.001034390109,0.000310291818,0.00008797499624,0.000023758613,0.000006153764318,0.000001538001122,0.0000003729041348,0.00000008812868663,0.00000002038590904,0.00000000463271855,0.000000001037643098,0.0000000002297285187,0
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9999999969,0.9999995633,0.999979057,0.9995778721,0.9957704096,0.9759258927,0.9132394646,0.783267716,0.5944561784,0.3916029814,0.2229964285,0.1104032676,0.04804161652,0.01861175737,0.006504089458,0.002076095657,0.000612312795,0.0001686102139,0.00004375381311,0.00001078827559,0.000002546009379,0.0000005788088969,0.0000001274800344,0.00000002733714917,0.000000005733018669,0.000000001180378853,0.000000000239418435,0,0
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.999999999,0.9999998091,0.9999885849,0.9997265701,0.9968696456,0.9802881063,0.9234674266,0.7984761529,0.6094576707,0.4014821597,0.2269198867,0.1106250558,0.04703623613,0.01767849833,0.005955166167,0.001821892153,0.0005124256575,0.0001339702976,0.00003288028898,0.000007642070664,0.000001695094626,0.0000003612839739,0.00000007443700522,0.00000001490452999,0.000000002913854557,0.0000000005585073805,0.0000000001053372859,0,0
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9999999997,0.9999999165,0.9999937736,0.9998227528,0.9976813546,0.9838467062,0.9324346184,0.8124718788,0.6236459509,0.410882878,0.2305519077,0.1106972705,0.04599803928,0.01677500431,0.005447741768,0.001597568688,0.0004285371354,0.0001063813395,0.00002469533066,0.000005410691211,0.000001128055578,0.0000002254146077,0.00000004344807491,0.000000008123281843,0.000000001480513196,0.0000000002641841455,0,0,0
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9999999998,0.9999999405,0.9999948599,0.9998375416,0.9977184288,0.9833864669,0.9288834613,0.8012081481,0.6027033021,0.3848105821,0.2070135486,0.09438729984,0.03693854901,0.01259854469,0.003803786416,0.001031882352,0.0002549786911,0.00005810220884,0.00001234442254,0.000002469267515,0.0000004690502359,0.00000008525425264,0.00000001492647708,0.000000002532190192,0.0000000004183909093,0,0,0,0
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9999999999,0.9999999739,0.9999971879,0.9998943816,0.9983053411,0.9863504203,0.9370706242,0.8146565639,0.61658754,0.3939541513,0.2105061339,0.09456819918,0.03618027458,0.01197643318,0.003486653989,0.0009067749516,0.0002137189885,0.000046245616,0.000009294006454,0.000001752625577,0.0000003129371809,0.00000005332970517,0.000000008735233403,0.000000001383753327,0.0000000002131510834,0,0,0,0
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9999999885,0.9999984608,0.9999313006,0.9987406037,0.9887792659,0.9442830308,0.8270972968,0.629797076,0.4027187474,0.2137762512,0.09464063286,0.03540204837,0.01137502079,0.00319346956,0.0007962800552,0.0001790230136,0.00003678744391,0.000006993699108,0.000001243367375,0.0000002086888835,0.0000000333456846,0.00000000510999344,0.0000000007558917304,0.0000000001085525881,0,0,0,0
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9999999918,0.9999987282,0.9999369995,0.9987606604,0.9884654258,0.9414251789,0.8170785505,0.6102939811,0.3784290976,0.1926671389,0.08101351208,0.0285436686,0.008577526836,0.002238780856,0.000516387139,0.0001069422922,0.00002017143993,0.000003509600305,0.0000005696324428,0.00000008710714922,0.00000001265977122,0.000000001762166007,0.0000000002365115883,0,0,0,0,0
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9999999964,0.9999993022,0.9999589239,0.9990768721,0.9904975909,0.9480382672,0.8290788302,0.6232615023,0.386969662,0.1958053589,0.08116301287,0.02796691648,0.008159200161,0.002053944774,0.0004542688514,0.00008974782696,0.00001607697851,0.000002646209172,0.0000004049368372,0.00000005820959376,0.000000007932474646,0.000000001033039017,0.0000000001294754581,0,0,0,0,0
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9999999984,0.999999617,0.9999732099,0.9993121567,0.9921686545,0.9538855154,0.8402245687,0.635655199,0.3952024472,0.1987694649,0.08123185112,0.02737781174,0.007755242401,0.001883055866,0.0003993707569,0.00007527444014,0.00001280679525,0.000001994230716,0.0000002877254603,0.00000003888172228,0.000000004968345553,0.0000000006053627408,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9999999989,0.9999996833,0.9999754218,0.9993230729,0.9919528832,0.9515675632,0.831244135,0.6173527283,0.3723996772,0.1796936791,0.06975902561,0.02214599152,0.005867065425,0.001324397795,0.0002598235901,0.0000451092442,0.000007044328569,0.000001003859532,0.0000001322227557,0.00000001627868981,0.000000001891930939,0.0000000002093814396,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9999999995,0.9999998258,0.999983938,0.9994946374,0.9933559936,0.9569468258,0.8420277393,0.6295497403,0.3804337968,0.1825339294,0.06988380104,0.02170439657,0.005583853081,0.001215928619,0.0002287678754,0.00003789411178,0.000005620584376,0.0000007577896791,0.00000009411025791,0.00000001089237907,0.000000001187056355,0.0000000001229161865,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9999999998,0.9999999042,0.9999895013,0.9996226295,0.9945129587,0.9617170617,0.8520753841,0.6412492396,0.388213045,0.185235236,0.06994739586,0.02125506549,0.005310613224,0.001115639917,0.0002013080124,0.0000318160628,0.000004482367945,0.0000005717703669,0.00000006695391202,0.000000007285236808,0.0000000007444972705,0,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9999999998,0.9999999207,0.9999903648,0.9996286003,0.9943636535,0.9598253765,0.8439763848,0.6239688693,0.3666760956,0.1678923588,0.06022976043,0.01723986951,0.004028464771,0.0007867486389,0.0001313121456,0.00001911570458,0.000002471822918,0.0000002885464235,0.00000003084517604,0.000000003057658554,0.0000000002841953511,0,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9999999999,0.9999999563,0.9999936914,0.9997222074,0.9953378741,0.9642256068,0.8537212126,0.635505902,0.374276696,0.1704777568,0.06033469917,0.01689995536,0.003835679642,0.0007227445427,0.0001157003099,0.00001607134727,0.000001974009555,0.0000002180265554,0.00000002197652848,0.000000002048107513,0.0000000001785089285,0,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9999999759,0.9999958689,0.9997921903,0.9961429865,0.9681369394,0.862824507,0.6466049087,0.3816629338,0.1729505427,0.06039249247,0.01655516714,0.003649819408,0.0006635656731,0.0001018905057,0.0000135051532,0.0000015757209,0.0000001646690466,0.0000000156512433,0.000000001371330456,0.0000000001120818102,0,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9999999801,0.9999962076,0.9997954695,0.9960391357,0.9665854018,0.8554842206,0.6302090363,0.3612213801,0.1571056203,0.05212108554,0.01345854415,0.002774913877,0.0004689912224,0.00006660867192,0.000008131698759,0.0000008707884411,0.00000008327532162,0.000000007225342089,0.0000000005767330242,0,0,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.999999989,0.999997513,0.9998467767,0.9967186693,0.9702013101,0.8643308168,0.6411720866,0.3684451545,0.1594700917,0.05220988124,0.01319575174,0.002643096333,0.000431054478,0.00005872509047,0.000006841347455,0.0000006959387422,0.00000006297371441,0.000000005152267437,0.000000000386654004,0,0,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9999999939,0.9999983689,0.9998852031,0.9972812887,0.9734218027,0.8726127626,0.6517446237,0.3754863405,0.1617421294,0.05226187067,0.01292988555,0.002516091674,0.000395976977,0.00005174915183,0.000005753098671,0.0000005559554475,0.00000004760163761,0.000000003672531384,0.000000000259121679,0,0,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.999999995,0.9999985023,0.9998870103,0.9972087449,0.9721439889,0.8659328559,0.6361244921,0.3560054624,0.147206902,0.04519284322,0.01053198743,0.00191665334,0.0002803977643,0.00003389289096,0.00000347038156,0.0000003077892935,0.00000002411538533,0.000000001698369124,0.0000000001091650457,0,0,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9999999972,0.9999990165,0.9999152397,0.9976845399,0.9751267306,0.8739947367,0.6465820539,0.3628975345,0.1493777638,0.04526835394,0.01032807482,0.001826186246,0.0002578273492,0.00002989689463,0.000002921403262,0.0000002461439663,0.00000001824876653,0.00000000121194814,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9999999985,0.9999993541,0.9999364137,0.9980790894,0.9777877084,0.8815557059,0.6566878229,0.3696324436,0.1514719537,0.04531481548,0.01012223209,0.001739067616,0.0002369576886,0.00002635996744,0.000002458206467,0.0000001967644491,0.00000001380391231,0.0000000008645134299,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9999999987,0.9999994068,0.9999374126,0.998028233,0.9767316739,0.875455835,0.6417556759,0.3510035236,0.1380925609,0.03925273292,0.008259053475,0.001326961556,0.0001680679143,0.00001729197542,0.000001485163342,0.0000001091008322,0.000000007003759075,0.0000000004003916525,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9999999993,0.99999961,0.9999529947,0.9983624501,0.979200067,0.8828263599,0.6517633729,0.3576005164,0.1400922291,0.03931721215,0.008100336748,0.001264677242,0.0001545970033,0.00001526004793,0.000001250855804,0.00000008729759873,0.000000005303042219,0.0000000002858937943,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9999999996,0.9999997436,0.9999646972,0.9986399666,0.9814053042,0.8897496058,0.6614513703,0.3640610356,0.142027736,0.03935855153,0.007940420685,0.001204725068,0.0001421410108,0.00001346112363,0.000001053086625,0.00000006982456542,0.000000004013809881,0.0000000002040614287,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9999999997,0.9999997645,0.9999652508,0.9986042055,0.9805299758,0.8841630583,0.6471351569,0.3461948067,0.1296763486,0.03414482753,0.006488503461,0.0009205821026,0.0001009603614,0.000008842684383,0.0000006371034472,0.00000003876751861,0.000000002039170617,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9999999998,0.999999845,0.9999738756,0.9988396217,0.9825783657,0.8909201723,0.6567389072,0.3525269374,0.1315235101,0.03420007909,0.006364635469,0.0008775846391,0.0000928984823,0.000007806645368,0.0000005368258502,0.00000003103484878,0.000000001544786578,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9999999999,0.999999898,0.9999803601,0.9990353243,0.9844106178,0.8972756996,0.6660499448,0.358739672,0.1333165757,0.03423675099,0.006240036089,0.0008362132087,0.00008544392387,0.000006889221647,0.000000452158515,0.00000002483544612,0.000000001169847435,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9999999999,0.9999999063,0.9999806676,0.9990101119,0.9836832242,0.8921463282,0.6522896277,0.3415617486,0.1218855131,0.02974138412,0.005105757309,0.0006398069796,0.00006076523702,0.000004531080216,0.0000002738754438,0.00000001380503122,0.0000000005950064477,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9999999383,0.9999854529,0.9991763318,0.9853871478,0.8983559361,0.661527872,0.3476543019,0.1235959549,0.02978886977,0.005008862377,0.0006100542192,0.00005592907883,0.000004001573772,0.0000002308574403,0.00000001105607588,0.0000000004509504046,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9999999593,0.9999890542,0.99931465,0.9869129089,0.9042032946,0.6704963808,0.3536417303,0.1252604929,0.02982133397,0.004911535192,0.0005814363528,0.00005145720551,0.000003532606395,0.0000001945258981,0.000000008851429829,0.000000000341657629,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9999999626,0.9999892253,0.9992968342,0.9863071066,0.8994833003,0.6572412922,0.3370893339,0.114657974,0.02593684984,0.004023462327,0.0004453782746,0.00003663538262,0.0000023259177,0.0000001179494266,0.000000004925209645,0.0000000001739479276,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9999999754,0.9999918859,0.9994144426,0.9877274602,0.9052017295,0.666146604,0.3429637265,0.1162451854,0.02597776625,0.003947512896,0.0004247479919,0.00003372826917,0.000002054732771,0.00000009945687167,0.000000003945929506,0.000000000131884773,0,0,0,0,0,0,0,0,0,0
