0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
1,1,1,1,1,1,0.9999977247,0.9995849473,0.9938461252,0.9694284824,0.9146746707,0.8301524805,0.7264685499,0.6167179201,0.511346302,0.4166404281,0.3352887096,0.2675598062,0.212376584,0.1680733385,0.1328533666,0.1050297136,0.08312963127,0.06592193892,0.05240532256,0.04177990685,0.03341421232,0.02681347366,0.02159184184,0.01744917286,0.0141522255,0.01151972406,0.009410641811,0.00771508652,0.006347247228,0.005239952835,0.004340480406,0.003607327241,0.003007723757,0.002515714876,0.002110677444,0.001776172216,0.001499052809,0.001268772328,0.001076842331,0.0009164094751,0.0007819232734,0.0006688745785,0.0005735891236,0.0004930640356
1,1,1,1,1,1,1,0.9999994215,0.9998843331,0.9974071078,0.9816588947,0.9339413894,0.8439093953,0.7197438248,0.5813611109,0.44834238,0.3331565998,0.2405768069,0.1700468019,0.1183468571,0.0814826286,0.05570669872,0.03792699598,0.02577358012,0.01751272468,0.01191462196,0.008124818642,0.005557845641,0.003816164217,0.002631341936,0.001822663326,0.001268592491,0.0008873579017,0.0006238565414,0.0004408666537,0.0003131678896,0.000223610626,0.0001604871866,0.0001157711656,0.00008393549978,0.00006115675973,0.00004477765791,0.00003294263123,0.00002434978433,0.00001808133332,0.00001348720665,0.00001010478505,0.000007603312062,0.000005745218023,0.000004359089763
1,1,1,1,1,1,1,0.9999999991,0.9999975358,0.999752828,0.9956162344,0.9718034715,0.9037119753,0.7821306159,0.6252281468,0.4640559842,0.3233736962,0.2141896196,0.1363906982,0.0843059496,0.05098586358,0.03036063147,0.01789060621,0.01047409036,0.006111403741,0.003562574736,0.002078832998,0.001216072543,0.0007139873681,0.0004211188374,0.0002496906697,0.000148905543,0.00008935098864,0.00005396226035,0.00003280711677,0.00002008112445,0.00001237601516,0.000007679943494,0.000004798613304,0.000003018824808,0.000001912047458,0.000001219170789,0.0000007825211991,0.0000005055327799,0.0000003286825673,0.0000002150443783,0.0000001415636382,0.00000009375500445,0.0000000624600807,0.00000004185254561
1,1,1,1,1,1,1,1,0.9999998334,0.999941464,0.9978531754,0.9789282269,0.908746399,0.7666891967,0.577733218,0.3907921877,0.241086747,0.1381510692,0.07478423927,0.03878986017,0.01950225149,0.009591548789,0.004647969793,0.002231846339,0.001066626319,0.0005091045053,0.0002433420465,0.0001167217499,0.00005627489326,0.00002730534337,0.00001334639849,0.000006576205916,0.00000326822337,0.000001638846947,0.0000008294093998,0.0000004237166962,0.0000002185231152,0.0000001137750655,0.00000005980209742,0.0000000317307527,0.00000001699420385,0.00000000918606035,0.00000000501082582,0.00000000275789832,0.000000001531330447,0.0000000008576512984,0.0000000004844298015,0.0000000002759019848,0.0000000001584190582,0
1,1,1,1,1,1,1,1,0.9999999961,0.9999939575,0.9994487341,0.9904353727,0.9408917962,0.8123460709,0.6150996955,0.4067545562,0.2385299098,0.1267638968,0.06236385789,0.02893062026,0.01284804463,0.005528757715,0.002327491743,0.0009658094122,0.0003973804621,0.0001628725079,0.00006674105923,0.00002742056589,0.00001132036041,0.000004704270094,0.000001970377427,0.0000008326700828,0.0000003553003211,0.0000001531663327,0.00000006673482689,0.00000002939570704,0.00000001309282234,0.000000005897127601,0.000000002686066348,0.00000000123722854,0.0000000005762484292,0.0000000002713634091,0.0000000001291867959,0,0,0,0,0,0,0
1,1,1,1,1,1,1,1,0.9999999999,0.9999993647,0.9998559052,0.9955851983,0.9611326191,0.8471608705,0.6458878125,0.4190842747,0.2344567787,0.1159074923,0.05195103329,0.02159635339,0.008484889661,0.003198645329,0.001170996323,0.0004202686051,0.0001489755647,0.00005246403722,0.00001844009951,0.000006492112777,0.000002295920626,0.0000008173978608,0.000000293467489,0.0000001063922676,0.00000003898712631,0.00000001445179756,0.000000005421915752,0.000000002059606284,0.0000000007923731822,0.0000000003087858166,0.0000000001218984211,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1,0.9999998441,0.9999275402,0.9966497372,0.9630970667,0.8385208449,0.6124502916,0.3670710128,0.1835835555,0.07904869262,0.03025947161,0.01058976085,0.003466751031,0.001081197774,0.0003259000824,0.00009602004177,0.00002789808016,0.00000804867332,0.000002318253271,0.0000006694534625,0.0000001944624471,0.00000005696673711,0.00000001686317045,0.000000005051854435,0.000000001533407569,0.0000000004719903646,0.0000000001474173325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1,0.9999999832,0.9999806003,0.9984196698,0.9752838805,0.8666531347,0.6405610781,0.3789956421,0.1817546367,0.07308268663,0.02555977047,0.008032562233,0.00233003696,0.0006373842227,0.0001672330367,0.0000426478279,0.00001068192774,0.000002649264144,0.0000006547900134,0.0000001620901229,0.0000000403451904,0.00000001012830226,0.000000002570535705,0.0000000006607684241,0.000000000172274846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1,0.9999999982,0.9999947712,0.9992496283,0.983342955,0.8892833963,0.6652414651,0.389187385,0.1792806818,0.06741412084,0.02156479478,0.006090838094,0.00156652168,0.0003760525612,0.0000859179591,0.00001897127158,0.000004097366329,0.0000008737803942,0.0000001853534186,0.00000003933866223,0.00000000839140443,0.000000001805473301,0.0000000003929099594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1,0.9999999995,0.9999973411,0.9994265776,0.9841619746,0.8836600077,0.6383536023,0.3471802071,0.1435528765,0.04712817033,0.01289337406,0.003068281704,0.0006578679145,0.0001306895282,0.00002458901522,0.000004457611752,0.0000007891454242,0.0000001378690741,0.00000002396628591,0.000000004172069467,0.0000000007309753666,0.000000000129406935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
